intervencionId,codigoSitio,NombreSitio,NombreProyecto,Nombre,Apellido,nombreCorto,EMG,Region,ICD,CasoSigo,estadoSigo,fechaRFPSIGO,fechaRFISIGO,fechaRFASIGO,fechaRFTSIGO,fechaOASIGO,contratista,Latitud,Longitud,ALM,ManoObra,Vendor,EstadoIM,subEstado,FechaEstadoIM,fechaRFPSIM,fechaRFISIM,fechaRFASIM,fechaRFTSIM,fechaOASIM,FechaIntegracionProgramada
27931,SPU097,Plaza Brandsen,LTE2600+4T4R,Sin Asignar,Sin Asignar,Sin Asignar,SPBR,AMBA,6676212,ISM-16007,OA,2021-11-05 07:48:59,2021-11-05 08:32:00,2021-11-05 08:37:00,2021-11-06 17:53:59,2021-11-12 16:43:59,,-34.9401,-57.9671,SPU,MOP,Huawei,OA,OA Completado,2021-11-12 16:36:44,2021-11-04 15:22:42,2021-11-04 15:22:49,2021-11-04 15:23:50,2021-11-05 07:44:09,2021-11-12 16:36:44,
27941,SPU802,Barrio La Morita,LTE2600+4T4R,Sin Asignar,Sin Asignar,Sin Asignar,SBLM,AMBA,6565257,ISM-16033,OA,2021-11-02 08:57:00,2021-11-03 14:26:59,2021-11-03 14:32:00,2021-11-08 12:54:00,2021-11-12 15:58:00,,-34.8414,-58.4606,SPU,MOP,Huawei,OA,OA Completado,2021-11-12 15:43:38,2021-10-29 17:57:05,2021-10-29 17:57:11,2021-10-29 17:58:08,2021-11-08 12:21:17,2021-11-12 15:43:38,
27942,A07-S290,Santa Fe 26,LTE2600+4T4R,Sin Asignar,Sin Asignar,Sin Asignar,ZSFCIR,LITO,ISM-13984,ISM-13984,OA,2021-09-23 09:35:00,2021-09-23 09:36:00,2021-09-27 08:41:00,2021-09-28 12:22:59,2021-09-28 16:27:00,,-31.5719,-60.7548,A07,MOP,Nokia,OA,OA Completado,2021-09-28 16:14:39,2021-09-27 08:28:03,2021-09-27 08:28:20,2021-09-27 08:29:15,2021-09-27 08:29:52,2021-09-28 16:14:39,
27943,A18-S028,San Ignacio,LTE2600+4T4R,Sin Asignar,Sin Asignar,Sin Asignar,ISIGNC,LITO,5743965,ISM-16304,OA,2021-09-14 12:00:59,2021-09-14 12:00:59,2021-09-22 07:38:00,2021-09-22 07:39:59,2021-09-22 07:39:59,,-27.2633,-55.5428,A18,MOP,Nokia,OA,OA Completado,2021-09-21 16:15:30,2021-08-31 19:44:33,2021-08-31 19:44:50,2021-08-31 20:11:12,2021-09-21 16:05:39,2021-09-21 16:15:30,
27944,A04-S030,San Lorenzo,LTE2600+4T4R,Sin Asignar,Sin Asignar,Sin Asignar,ZSLORE,LITO,6086623,ISM-16709,OA,2021-09-23 12:04:59,2021-09-23 12:04:59,2021-09-23 13:05:00,2021-09-23 19:11:00,2021-10-14 12:54:59,,-32.7475,-60.7337,A04,MOP,Nokia,OA,OA Completado,2021-10-14 12:38:54,2021-09-22 16:39:29,2021-09-22 16:39:38,2021-09-22 16:40:53,2021-09-23 11:32:01,2021-10-14 12:38:54,
27945,A04-S125,Rosario Riva,LTE2600+4T4R,Sin Asignar,Sin Asignar,Sin Asignar,ZRRIVA,LITO,6299442,ISM-16013,OA,2021-10-18 11:48:00,2021-10-18 11:48:00,2021-10-21 08:46:59,2021-11-03 12:49:00,2021-11-03 15:04:59,,-32.9789,-60.677,A04,MOP,Nokia,OA,OA Completado,2021-11-08 10:05:45,2021-11-03 09:50:11,2021-11-03 09:50:31,2021-11-03 09:51:22,2021-11-03 09:51:56,2021-11-08 10:05:45,
27946,A04-S128,Rosario Fabrica Militar,LTE2600+4T4R,Sin Asignar,Sin Asignar,Sin Asignar,ZRFMIL,LITO,5698853,ISM-16014,OA,2021-08-30 14:30:59,2021-08-30 14:30:59,2021-09-01 07:34:00,2021-09-02 09:40:59,2021-09-08 09:38:00,,-32.999,-60.6726,A04,MOP,Nokia,OA,OA Completado,2021-09-08 09:26:39,2021-09-02 10:46:37,2021-09-02 10:46:58,2021-09-02 10:47:51,2021-09-02 10:48:44,2021-09-08 09:26:39,
27948,A04-S268,Rosario 1 De Mayo (A04-S268),LTE2600+4T4R,Sin Asignar,Sin Asignar,Sin Asignar,ZRPMAY,LITO,5837508,ISM-16016,OA,2021-09-07 08:03:59,2021-09-07 08:05:00,2021-09-07 18:15:59,2021-09-08 11:08:59,2021-09-08 11:12:59,,-32.9653,-60.6285,A04,MOP,Nokia,OA,OA Completado,2021-09-08 11:04:16,2021-09-07 18:16:30,2021-09-07 18:59:41,2021-09-07 19:00:58,2021-09-07 19:05:15,2021-09-08 11:04:16,
27953,A04-S510,Rosario 59 (Mudanza Nuevo Alberdi),LTE2600+4T4R,Sin Asignar,Sin Asignar,Sin Asignar,ZRNALE,LITO,5948245,ISM-16021,OA,2021-09-16 08:28:59,2021-09-16 08:28:59,2021-09-17 17:35:00,2021-09-20 11:26:59,2021-09-21 23:21:59,,-32.8893,-60.7308,A04,MOP,Nokia,OA,OA Completado,2021-09-21 23:08:25,2021-09-17 19:36:47,2021-09-17 19:37:05,2021-09-17 19:38:07,2021-09-17 19:39:27,2021-09-21 23:08:25,
27954,A04-S556,Villa Gobernador Galvez Cablevision,LTE2600+4T4R,Sin Asignar,Sin Asignar,Sin Asignar,ZVGGAG,LITO,6376437,ISM-16022,OA,2021-10-18 09:09:59,2021-10-18 09:11:00,2021-10-18 14:03:59,2021-11-04 14:26:59,2021-11-04 14:57:59,,-33.0115,-60.615,A04,MOP,Nokia,OA,OA Completado,2021-11-04 12:01:33,2021-10-16 10:12:11,2021-10-16 10:12:32,2021-11-04 11:55:52,2021-11-04 11:56:54,2021-11-04 12:01:33,
