,codigoSitio,NombreSitio,NombreProyecto,Region,Vendor,EstadoIM,FechaEstadoIM,fechaRFPSIM,fechaRFISIM,fechaRFASIM,fechaRFTSIM,fechaOASIM,fecha
965,CPU526,CV Cosquin,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:43,,2021-10-01 10:23:44,2021-10-01 10:23:44,2021-10-05 15:44:28,2021-10-05 15:47:43,01/10/2021
968,CPU706,CV Cramer,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:43,,2021-10-01 11:50:43,2021-10-01 11:50:43,2021-10-05 15:44:28,2021-10-05 15:47:43,01/10/2021
969,CPU706,CV Cramer,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:43,,2021-10-01 11:50:43,2021-10-01 11:50:43,2021-10-05 15:44:28,2021-10-05 15:47:43,01/10/2021
970,CPU716,CV Castillo,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:43,,2021-10-01 12:01:02,2021-10-01 12:01:02,2021-10-05 15:44:28,2021-10-05 15:47:43,01/10/2021
971,CPU716,CV Castillo,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:43,,2021-10-01 12:01:02,2021-10-01 12:01:02,2021-10-05 15:44:28,2021-10-05 15:47:43,01/10/2021
972,CPU730,CV Deportivo Español,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:43,,2021-10-01 14:26:22,2021-10-01 14:26:22,2021-10-05 15:44:28,2021-10-05 15:47:43,01/10/2021
973,CPU730,CV Deportivo Español,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:43,,2021-10-01 14:26:22,2021-10-01 14:26:22,2021-10-05 15:44:28,2021-10-05 15:47:43,01/10/2021
974,CPU557,Villa Devoto Sur,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:43,,2021-10-01 10:23:44,2021-10-01 10:23:44,2021-10-05 15:44:28,2021-10-05 15:47:43,01/10/2021
975,CPU557,Villa Devoto Sur,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:43,,2021-10-01 10:23:44,2021-10-01 10:23:44,2021-10-05 15:44:28,2021-10-05 15:47:43,01/10/2021
978,CPU566,Villa del Parque Sur,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:43,,2021-10-01 10:23:44,2021-10-01 10:23:45,2021-10-05 15:44:28,2021-10-05 15:47:43,01/10/2021
979,CPU566,Villa del Parque Sur,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:43,,2021-10-01 10:23:44,2021-10-01 10:23:45,2021-10-05 15:44:28,2021-10-05 15:47:43,01/10/2021
980,CPU066,Virrey Del Pino,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:44,,2021-09-29 16:36:54,2021-09-29 16:36:54,2021-09-30 09:43:57,2021-10-05 15:47:44,29/09/2021
981,CPU066,Virrey Del Pino,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:44,,2021-09-29 16:36:54,2021-09-29 16:36:54,2021-09-30 09:43:57,2021-10-05 15:47:44,29/09/2021
982,CPU618,CV Dorrego,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:44,,2021-10-01 11:09:44,2021-10-01 11:09:44,2021-10-05 15:44:28,2021-10-05 15:47:44,01/10/2021
983,CPU618,CV Dorrego,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:44,,2021-10-01 11:09:44,2021-10-01 11:09:44,2021-10-05 15:44:28,2021-10-05 15:47:44,01/10/2021
984,CPU736,Cv Distrito Tecnologico,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:44,,2021-10-01 12:39:24,2021-10-01 12:39:24,2021-10-05 15:44:28,2021-10-05 15:47:44,01/10/2021
985,CPU736,Cv Distrito Tecnologico,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:44,,2021-10-01 12:39:24,2021-10-01 12:39:24,2021-10-05 15:44:28,2021-10-05 15:47:44,01/10/2021
986,CPU350,Cv Barrio Emilio Mitre,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:44,,2021-09-30 16:45:31,2021-09-30 16:45:31,2021-10-05 15:44:28,2021-10-05 15:47:44,30/09/2021
987,CPU350,Cv Barrio Emilio Mitre,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:44,,2021-09-30 16:45:31,2021-09-30 16:45:31,2021-10-05 15:44:28,2021-10-05 15:47:44,30/09/2021
988,CPU675,CV Espinosa,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:44,,2021-10-01 11:43:47,2021-10-01 11:43:47,2021-10-05 15:44:28,2021-10-05 15:47:44,01/10/2021
989,CPU675,CV Espinosa,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:44,,2021-10-01 11:43:47,2021-10-01 11:43:47,2021-10-05 15:44:28,2021-10-05 15:47:44,01/10/2021
990,CPU121,Versalles,NB_IOT,AMBA,Huawei,OA,2021-10-06 11:38:16,,2021-09-30 11:02:19,2021-09-30 11:02:19,2021-10-05 15:44:29,2021-10-06 11:38:16,30/09/2021
991,CPU121,Versalles,NB_IOT,AMBA,Huawei,OA,2021-10-06 11:38:16,,2021-09-30 11:02:19,2021-09-30 11:02:19,2021-10-05 15:44:29,2021-10-06 11:38:16,30/09/2021
992,CPU175,Vernet,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:44,,2021-09-30 11:21:41,2021-09-30 11:21:42,2021-10-05 15:44:29,2021-10-05 15:47:44,30/09/2021
993,CPU175,Vernet,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:44,,2021-09-30 11:21:41,2021-09-30 11:21:42,2021-10-05 15:44:29,2021-10-05 15:47:44,30/09/2021
998,CPU731,Cv Forest,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:44,,2021-10-01 14:26:22,2021-10-01 14:26:22,2021-10-05 15:44:29,2021-10-05 15:47:44,01/10/2021
999,CPU731,Cv Forest,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:44,,2021-10-01 14:26:22,2021-10-01 14:26:22,2021-10-05 15:44:29,2021-10-05 15:47:44,01/10/2021
1000,CPU500,CV Francisco Rabanal,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:44,,2021-10-01 10:23:45,2021-10-01 10:23:45,2021-10-05 15:44:29,2021-10-05 15:47:44,01/10/2021
1001,CPU500,CV Francisco Rabanal,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:44,,2021-10-01 10:23:45,2021-10-01 10:23:45,2021-10-05 15:44:29,2021-10-05 15:47:44,01/10/2021
1002,CPU485,CV Gaona,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:44,,2021-10-01 10:23:45,2021-10-01 10:23:45,2021-10-05 15:44:29,2021-10-05 15:47:44,01/10/2021
1003,CPU485,CV Gaona,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:44,,2021-10-01 10:23:45,2021-10-01 10:23:45,2021-10-05 15:44:29,2021-10-05 15:47:44,01/10/2021
1004,CPU578,CV Coghlan Norte,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:45,,2021-10-01 11:09:44,2021-10-01 11:09:44,2021-10-05 15:44:29,2021-10-05 15:47:45,01/10/2021
1005,CPU578,CV Coghlan Norte,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:45,,2021-10-01 11:09:44,2021-10-01 11:09:44,2021-10-05 15:44:29,2021-10-05 15:47:45,01/10/2021
1006,CPU715,Cv Parque General Paz,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:45,,2021-10-01 12:01:02,2021-10-01 12:01:02,2021-10-05 15:44:29,2021-10-05 15:47:45,01/10/2021
1007,CPU715,Cv Parque General Paz,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:45,,2021-10-01 12:01:02,2021-10-01 12:01:02,2021-10-05 15:44:29,2021-10-05 15:47:45,01/10/2021
1008,CPU389,Valentin Gomez,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:45,,2021-09-30 16:50:24,2021-09-30 16:50:24,2021-10-05 15:44:29,2021-10-05 15:47:45,30/09/2021
1009,CPU389,Valentin Gomez,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:45,,2021-09-30 16:50:24,2021-09-30 16:50:24,2021-10-05 15:44:29,2021-10-05 15:47:45,30/09/2021
1010,CPU708,CV Parque Chas Oeste,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:45,,2021-10-01 11:50:43,2021-10-01 11:50:43,2021-10-05 15:44:29,2021-10-05 15:47:45,01/10/2021
1011,CPU708,CV Parque Chas Oeste,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:45,,2021-10-01 11:50:43,2021-10-01 11:50:43,2021-10-05 15:44:29,2021-10-05 15:47:45,01/10/2021
1012,CPU714,Cv Hospital Zubizarreta,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:45,,2021-10-01 12:01:02,2021-10-01 12:01:02,2021-10-05 15:44:29,2021-10-05 15:47:45,01/10/2021
1013,CPU714,Cv Hospital Zubizarreta,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:45,,2021-10-01 12:01:02,2021-10-01 12:01:02,2021-10-05 15:44:29,2021-10-05 15:47:45,01/10/2021
1014,CPU213,Vidt 2,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:45,,2021-09-30 12:40:15,2021-09-30 12:40:15,2021-10-05 15:44:29,2021-10-05 15:47:45,30/09/2021
1015,CPU213,Vidt 2,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:45,,2021-09-30 12:40:15,2021-09-30 12:40:15,2021-10-05 15:44:29,2021-10-05 15:47:45,30/09/2021
1018,CPU738,CV La Imprenta,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:45,,2021-10-01 12:39:24,2021-10-01 12:39:24,2021-10-05 15:44:30,2021-10-05 15:47:45,01/10/2021
1019,CPU738,CV La Imprenta,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:45,,2021-10-01 12:39:24,2021-10-01 12:39:24,2021-10-05 15:44:30,2021-10-05 15:47:45,01/10/2021
1024,CPU743,CV Lope de Vega,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:45,,2021-10-01 12:39:24,2021-10-01 12:39:24,2021-10-05 15:44:30,2021-10-05 15:47:45,01/10/2021
1025,CPU743,CV Lope de Vega,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:45,,2021-10-01 12:39:24,2021-10-01 12:39:24,2021-10-05 15:44:30,2021-10-05 15:47:45,01/10/2021
1026,CPU148,Villa Luro,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:45,,2021-09-30 11:13:28,2021-09-30 11:13:28,2021-10-05 15:44:30,2021-10-05 15:47:45,30/09/2021
1027,CPU148,Villa Luro,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:45,,2021-09-30 11:13:28,2021-09-30 11:13:28,2021-10-05 15:44:30,2021-10-05 15:47:45,30/09/2021
1034,CPU538,CV Monte Castro,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:46,,2021-10-01 10:23:45,2021-10-01 10:23:45,2021-10-05 15:44:30,2021-10-05 15:47:46,01/10/2021
1035,CPU538,CV Monte Castro,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:46,,2021-10-01 10:23:45,2021-10-01 10:23:45,2021-10-05 15:44:30,2021-10-05 15:47:46,01/10/2021
1038,CPU413,CV Nueva Chicago,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:46,,2021-09-30 17:07:47,2021-09-30 17:07:47,2021-10-05 15:44:30,2021-10-05 15:47:46,30/09/2021
1039,CPU413,CV Nueva Chicago,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:46,,2021-09-30 17:07:47,2021-09-30 17:07:47,2021-10-05 15:44:30,2021-10-05 15:47:46,30/09/2021
1040,CPU725,CV Nazca,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:46,,2021-10-01 14:26:22,2021-10-01 14:26:22,2021-10-05 15:44:30,2021-10-05 15:47:46,01/10/2021
1041,CPU725,CV Nazca,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:46,,2021-10-01 14:26:22,2021-10-01 14:26:22,2021-10-05 15:44:30,2021-10-05 15:47:46,01/10/2021
1042,CPU386,Venezuela,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:46,,2021-09-30 18:06:22,2021-09-30 18:06:22,2021-10-05 15:44:30,2021-10-05 15:47:46,30/09/2021
1043,CPU386,Venezuela,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:46,,2021-09-30 18:06:22,2021-09-30 18:06:22,2021-10-05 15:44:30,2021-10-05 15:47:46,30/09/2021
1048,CPU803,Villa Olimpica UG2,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:46,,2021-10-01 17:04:15,2021-10-01 17:04:15,2021-10-05 15:44:30,2021-10-05 15:47:46,01/10/2021
1049,CPU803,Villa Olimpica UG2,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:46,,2021-10-01 17:04:15,2021-10-01 17:04:15,2021-10-05 15:44:30,2021-10-05 15:47:46,01/10/2021
1050,CPU103,Villa Del Parque,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:46,,2021-09-29 16:05:50,2021-09-29 16:05:50,2021-09-30 09:43:57,2021-10-05 15:47:46,29/09/2021
1051,CPU103,Villa Del Parque,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:46,,2021-09-29 16:05:50,2021-09-29 16:05:50,2021-09-30 09:43:57,2021-10-05 15:47:46,29/09/2021
1052,CPU735,CV Pepiri,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:46,,2021-10-01 12:39:24,2021-10-01 12:39:24,2021-10-05 15:44:30,2021-10-05 15:47:46,01/10/2021
1053,CPU735,CV Pepiri,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:46,,2021-10-01 12:39:24,2021-10-01 12:39:24,2021-10-05 15:44:30,2021-10-05 15:47:46,01/10/2021
1054,CPU325,Cv Palermo Hollywood,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:46,,2021-09-30 16:31:15,2021-09-30 16:31:15,2021-10-05 15:44:30,2021-10-05 15:47:46,30/09/2021
1055,CPU325,Cv Palermo Hollywood,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:46,,2021-09-30 16:31:15,2021-09-30 16:31:15,2021-10-05 15:44:30,2021-10-05 15:47:46,30/09/2021
1056,CPU491,CV Primera Junta,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:46,,2021-10-01 10:23:45,2021-10-01 10:23:45,2021-10-05 15:44:30,2021-10-05 15:47:46,01/10/2021
1057,CPU491,CV Primera Junta,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:46,,2021-10-01 10:23:45,2021-10-01 10:23:45,2021-10-05 15:44:30,2021-10-05 15:47:46,01/10/2021
1060,CPU791,CV Paroissien,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:46,,2021-10-01 17:04:15,2021-10-01 17:04:15,2021-10-05 15:44:31,2021-10-05 15:47:46,01/10/2021
1061,CPU791,CV Paroissien,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:46,,2021-10-01 17:04:15,2021-10-01 17:04:15,2021-10-05 15:44:31,2021-10-05 15:47:46,01/10/2021
1064,CPU709,CV Paternal,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:47,,2021-10-01 11:50:43,2021-10-01 11:50:43,2021-10-05 15:44:31,2021-10-05 15:47:47,01/10/2021
1065,CPU709,CV Paternal,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:47,,2021-10-01 11:50:43,2021-10-01 11:50:43,2021-10-05 15:44:31,2021-10-05 15:47:47,01/10/2021
1070,CPU723,CV Rio Limay,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:47,,2021-10-01 14:26:22,2021-10-01 14:26:22,2021-10-05 15:44:31,2021-10-05 15:47:47,01/10/2021
1071,CPU723,CV Rio Limay,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:47,,2021-10-01 14:26:22,2021-10-01 14:26:22,2021-10-05 15:44:31,2021-10-05 15:47:47,01/10/2021
1074,CPU576,Cv Saavedra,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:47,,2021-10-01 11:09:44,2021-10-01 11:09:44,2021-10-05 15:44:31,2021-10-05 15:47:47,01/10/2021
1075,CPU576,Cv Saavedra,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:47,,2021-10-01 11:09:44,2021-10-01 11:09:44,2021-10-05 15:44:31,2021-10-05 15:47:47,01/10/2021
1076,CPU349,CV San Pedrito,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:47,,2021-09-30 16:45:31,2021-09-30 16:45:31,2021-10-05 15:44:31,2021-10-05 15:47:47,30/09/2021
1077,CPU349,CV San Pedrito,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:47,,2021-09-30 16:45:31,2021-09-30 16:45:31,2021-10-05 15:44:31,2021-10-05 15:47:47,30/09/2021
1080,CPU671,CV San Telmo Oeste,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:47,,2021-10-01 11:09:44,2021-10-01 11:09:44,2021-10-05 15:44:31,2021-10-05 15:47:47,01/10/2021
1081,CPU671,CV San Telmo Oeste,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:47,,2021-10-01 11:09:44,2021-10-01 11:09:44,2021-10-05 15:44:31,2021-10-05 15:47:47,01/10/2021
1086,CPU722,CV Villa Luro,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:48,,2021-10-01 12:01:03,2021-10-01 12:01:03,2021-10-05 15:44:31,2021-10-05 15:47:48,01/10/2021
1087,CPU722,CV Villa Luro,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:48,,2021-10-01 12:01:03,2021-10-01 12:01:03,2021-10-05 15:44:31,2021-10-05 15:47:48,01/10/2021
1088,CPU717,CV Villa Ortuzar,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:48,,2021-10-01 12:01:03,2021-10-01 12:01:03,2021-10-05 15:44:31,2021-10-05 15:47:48,01/10/2021
1089,CPU717,CV Villa Ortuzar,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:48,,2021-10-01 12:01:03,2021-10-01 12:01:03,2021-10-05 15:44:31,2021-10-05 15:47:48,01/10/2021
1092,CPU104,Warnes,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:48,,2021-09-29 16:15:37,2021-09-29 16:15:37,2021-10-05 15:44:31,2021-10-05 15:47:48,29/09/2021
1093,CPU104,Warnes,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:48,,2021-09-29 16:15:37,2021-09-29 16:15:37,2021-10-05 15:44:31,2021-10-05 15:47:48,29/09/2021
1096,CPU080,Zoologico,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:48,,2021-09-29 16:36:54,2021-09-29 16:36:54,2021-09-30 09:43:57,2021-10-05 15:47:48,29/09/2021
1097,CPU080,Zoologico,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:48,,2021-09-29 16:36:54,2021-09-29 16:36:54,2021-09-30 09:43:57,2021-10-05 15:47:48,29/09/2021
1100,NPU349,Tigre Luminaria 7,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:44:41,,2021-10-19 14:59:17,2021-10-19 14:59:18,2021-10-20 10:44:00,2021-10-20 10:44:41,19/10/2021
1101,NPU349,Tigre Luminaria 7,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:44:41,,2021-10-19 14:59:17,2021-10-19 14:59:18,2021-10-20 10:44:00,2021-10-20 10:44:41,19/10/2021
1102,NPU712,Nextel Ruta 202,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:44:41,,2021-10-19 11:15:01,2021-10-19 11:15:01,2021-10-20 10:44:00,2021-10-20 10:44:41,19/10/2021
1103,NPU712,Nextel Ruta 202,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:44:41,,2021-10-19 11:15:01,2021-10-19 11:15:01,2021-10-20 10:44:00,2021-10-20 10:44:41,19/10/2021
1112,NPU358,Amba Tigre 2020 - 022,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:44:41,,2021-10-19 14:59:18,2021-10-19 14:59:18,2021-10-20 10:44:00,2021-10-20 10:44:41,19/10/2021
1113,NPU358,Amba Tigre 2020 - 022,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:44:41,,2021-10-19 14:59:18,2021-10-19 14:59:18,2021-10-20 10:44:00,2021-10-20 10:44:41,19/10/2021
1114,NPU102,Ace Campana,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:48,,2021-10-01 17:34:27,2021-10-01 17:34:27,2021-10-05 15:44:31,2021-10-05 15:47:48,01/10/2021
1115,NPU102,Ace Campana,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:48,,2021-10-01 17:34:27,2021-10-01 17:34:27,2021-10-05 15:44:31,2021-10-05 15:47:48,01/10/2021
1118,NPU138,Arroyo El Claro,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:48,,2021-10-04 14:51:55,2021-10-04 14:51:55,2021-10-05 15:44:32,2021-10-05 15:47:48,04/10/2021
1119,NPU138,Arroyo El Claro,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:48,,2021-10-04 14:51:55,2021-10-04 14:51:55,2021-10-05 15:44:32,2021-10-05 15:47:48,04/10/2021
1124,NPU144,Teco Munro,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:48,,2021-10-04 14:51:55,2021-10-04 14:51:55,2021-10-05 15:44:32,2021-10-05 15:47:48,04/10/2021
1125,NPU144,Teco Munro,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:48,,2021-10-04 14:51:55,2021-10-04 14:51:55,2021-10-05 15:44:32,2021-10-05 15:47:48,04/10/2021
1126,NPU111,Aca Delta,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:48,,2021-10-01 17:48:06,2021-10-01 17:48:06,2021-10-05 15:44:32,2021-10-05 15:47:48,01/10/2021
1127,NPU111,Aca Delta,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:48,,2021-10-01 17:48:06,2021-10-01 17:48:06,2021-10-05 15:44:32,2021-10-05 15:47:48,01/10/2021
1130,NPU042,Aeropuerto De San Fernando,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:48,,2021-10-01 17:21:05,2021-10-01 17:21:06,2021-10-05 15:44:32,2021-10-05 15:47:48,01/10/2021
1131,NPU042,Aeropuerto De San Fernando,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:48,,2021-10-01 17:21:05,2021-10-01 17:21:06,2021-10-05 15:44:32,2021-10-05 15:47:48,01/10/2021
1134,NPU209,Atucha,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:44:41,,2021-10-19 14:55:29,2021-10-19 14:55:29,2021-10-20 10:44:00,2021-10-20 10:44:41,19/10/2021
1135,NPU209,Atucha,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:44:41,,2021-10-19 14:55:29,2021-10-19 14:55:29,2021-10-20 10:44:00,2021-10-20 10:44:41,19/10/2021
1136,NPU151,Ace Zarate,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:49,,2021-10-04 14:51:55,2021-10-04 14:51:55,2021-10-05 15:44:32,2021-10-05 15:47:49,04/10/2021
1137,NPU151,Ace Zarate,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:49,,2021-10-04 14:51:55,2021-10-04 14:51:55,2021-10-05 15:44:32,2021-10-05 15:47:49,04/10/2021
1138,NPU075,Ballester,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:49,,2021-10-01 17:32:55,2021-10-01 17:32:55,2021-10-05 15:44:32,2021-10-05 15:47:49,01/10/2021
1139,NPU075,Ballester,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:49,,2021-10-01 17:32:55,2021-10-01 17:32:55,2021-10-05 15:44:32,2021-10-05 15:47:49,01/10/2021
1140,NPU163,Barrio Parque Alta Vista,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:49,,2021-10-04 14:51:55,2021-10-04 14:51:55,2021-10-05 15:44:32,2021-10-05 15:47:49,04/10/2021
1141,NPU163,Barrio Parque Alta Vista,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:49,,2021-10-04 14:51:55,2021-10-04 14:51:55,2021-10-05 15:44:32,2021-10-05 15:47:49,04/10/2021
1142,NPU059,Buen Ayre,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:49,,2021-10-01 17:29:36,2021-10-01 17:29:37,2021-10-05 15:44:32,2021-10-05 15:47:49,01/10/2021
1143,NPU059,Buen Ayre,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:49,,2021-10-01 17:29:36,2021-10-01 17:29:37,2021-10-05 15:44:32,2021-10-05 15:47:49,01/10/2021
1144,NPU236,Barrio Bosque Chico,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:44:41,,2021-10-19 14:55:29,2021-10-19 14:55:29,2021-10-20 10:44:00,2021-10-20 10:44:41,19/10/2021
1145,NPU236,Barrio Bosque Chico,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:44:41,,2021-10-19 14:55:29,2021-10-19 14:55:29,2021-10-20 10:44:00,2021-10-20 10:44:41,19/10/2021
1146,NPU081,Banade,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:49,,2021-10-01 17:32:55,2021-10-01 17:32:55,2021-10-05 15:44:32,2021-10-05 15:47:49,01/10/2021
1147,NPU081,Banade,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:49,,2021-10-01 17:32:55,2021-10-01 17:32:55,2021-10-05 15:44:32,2021-10-05 15:47:49,01/10/2021
1148,NPU069,Beccar,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:49,,2021-10-01 17:32:55,2021-10-01 17:32:55,2021-10-05 15:44:32,2021-10-05 15:47:49,01/10/2021
1149,NPU069,Beccar,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:49,,2021-10-01 17:32:55,2021-10-01 17:32:55,2021-10-05 15:44:32,2021-10-05 15:47:49,01/10/2021
1150,NPU029,Benavidez,NB_IOT,AMBA,Huawei,RFT,2021-10-05 15:44:32,,2021-10-01 14:51:48,2021-10-01 14:51:48,2021-10-05 15:44:32,,01/10/2021
1151,NPU029,Benavidez,NB_IOT,AMBA,Huawei,RFT,2021-10-05 15:44:32,,2021-10-01 14:51:48,2021-10-01 14:51:48,2021-10-05 15:44:32,,01/10/2021
1154,NPU224,Barrio La Masia,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:44:41,,2021-10-19 14:55:29,2021-10-19 14:55:29,2021-10-20 10:44:00,2021-10-20 10:44:41,19/10/2021
1155,NPU224,Barrio La Masia,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:44:41,,2021-10-19 14:55:29,2021-10-19 14:55:29,2021-10-20 10:44:00,2021-10-20 10:44:41,19/10/2021
1156,NPU472,Bomberos Maschwitz,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:44:41,,2021-10-19 14:59:18,2021-10-19 14:59:18,2021-10-20 10:44:01,2021-10-20 10:44:41,19/10/2021
1157,NPU472,Bomberos Maschwitz,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:44:41,,2021-10-19 14:59:18,2021-10-19 14:59:18,2021-10-20 10:44:01,2021-10-20 10:44:41,19/10/2021
1158,NPU088,Boulogne,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:49,,2021-10-01 17:34:27,2021-10-01 17:34:27,2021-10-05 15:44:33,2021-10-05 15:47:49,01/10/2021
